Freq.	V(n003)
2.62421854338410e+02	(-8.95377606434405e+00dB,-7.06101364489386e+01°)
2.63026799189504e+02	(-8.97124862929673e+00dB,-7.06575686554621e+01°)
2.63633138582504e+02	(-8.98873145804371e+00dB,-7.07049334545064e+01°)
2.64240875732160e+02	(-9.00622451586401e+00dB,-7.07522308914213e+01°)
2.64850013860636e+02	(-9.02372776811081e+00dB,-7.07994610122577e+01°)
2.65460556197519e+02	(-9.04124118021177e+00dB,-7.08466238637641e+01°)
2.66072505979846e+02	(-9.05876471766921e+00dB,-7.08937194933824e+01°)
2.66685866452113e+02	(-9.07629834606037e+00dB,-7.09407479492446e+01°)
2.67300640866296e+02	(-9.09384203103768e+00dB,-7.09877092801686e+01°)
2.67916832481868e+02	(-9.11139573832894e+00dB,-7.10346035356547e+01°)
2.68534444565816e+02	(-9.12895943373756e+00dB,-7.10814307658817e+01°)
2.69153480392656e+02	(-9.14653308314279e+00dB,-7.11281910217032e+01°)
2.69773943244457e+02	(-9.16411665249996e+00dB,-7.11748843546439e+01°)
2.70395836410849e+02	(-9.18171010784062e+00dB,-7.12215108168958e+01°)
2.71019163189049e+02	(-9.19931341527283e+00dB,-7.12680704613145e+01°)
2.71643926883873e+02	(-9.21692654098137e+00dB,-7.13145633414152e+01°)
2.72270130807755e+02	(-9.23454945122784e+00dB,-7.13609895113694e+01°)
2.72897778280768e+02	(-9.25218211235100e+00dB,-7.14073490260010e+01°)
2.73526872630635e+02	(-9.26982449076685e+00dB,-7.14536419407825e+01°)
2.74157417192752e+02	(-9.28747655296891e+00dB,-7.14998683118312e+01°)
2.74789415310204e+02	(-9.30513826552836e+00dB,-7.15460281959061e+01°)
2.75422870333780e+02	(-9.32280959509422e+00dB,-7.15921216504032e+01°)
2.76057785621998e+02	(-9.34049050839356e+00dB,-7.16381487333528e+01°)
2.76694164541115e+02	(-9.35818097223170e+00dB,-7.16841095034151e+01°)
2.77332010465148e+02	(-9.37588095349230e+00dB,-7.17300040198771e+01°)
2.77971326775892e+02	(-9.39359041913763e+00dB,-7.17758323426484e+01°)
2.78612116862940e+02	(-9.41130933620869e+00dB,-7.18215945322580e+01°)
2.79254384123697e+02	(-9.42903767182535e+00dB,-7.18672906498502e+01°)
2.79898131963399e+02	(-9.44677539318658e+00dB,-7.19129207571814e+01°)
2.80543363795134e+02	(-9.46452246757055e+00dB,-7.19584849166161e+01°)
2.81190083039857e+02	(-9.48227886233482e+00dB,-7.20039831911237e+01°)
2.81838293126408e+02	(-9.50004454491646e+00dB,-7.20494156442742e+01°)
2.82487997491533e+02	(-9.51781948283223e+00dB,-7.20947823402355e+01°)
2.83139199579900e+02	(-9.53560364367871e+00dB,-7.21400833437689e+01°)
2.83791902844118e+02	(-9.55339699513244e+00dB,-7.21853187202260e+01°)
2.84446110744754e+02	(-9.57119950495007e+00dB,-7.22304885355451e+01°)
2.85101826750353e+02	(-9.58901114096847e+00dB,-7.22755928562474e+01°)
2.85759054337457e+02	(-9.60683187110491e+00dB,-7.23206317494337e+01°)
2.86417796990620e+02	(-9.62466166335714e+00dB,-7.23656052827806e+01°)
2.87078058202431e+02	(-9.64250048580352e+00dB,-7.24105135245371e+01°)
2.87739841473529e+02	(-9.66034830660320e+00dB,-7.24553565435210e+01°)
2.88403150312622e+02	(-9.67820509399615e+00dB,-7.25001344091153e+01°)
2.89067988236509e+02	(-9.69607081630337e+00dB,-7.25448471912648e+01°)
2.89734358770094e+02	(-9.71394544192691e+00dB,-7.25894949604725e+01°)
2.90402265446406e+02	(-9.73182893935008e+00dB,-7.26340777877962e+01°)
2.91071711806622e+02	(-9.74972127713747e+00dB,-7.26785957448448e+01°)
2.91742701400078e+02	(-9.76762242393509e+00dB,-7.27230489037749e+01°)
2.92415237784295e+02	(-9.78553234847050e+00dB,-7.27674373372874e+01°)
2.93089324524993e+02	(-9.80345101955285e+00dB,-7.28117611186241e+01°)
2.93764965196114e+02	(-9.82137840607302e+00dB,-7.28560203215639e+01°)
2.94442163379837e+02	(-9.83931447700369e+00dB,-7.29002150204197e+01°)
2.95120922666599e+02	(-9.85725920139946e+00dB,-7.29443452900347e+01°)
2.95801246655115e+02	(-9.87521254839688e+00dB,-7.29884112057793e+01°)
2.96483138952395e+02	(-9.89317448721461e+00dB,-7.30324128435471e+01°)
2.97166603173763e+02	(-9.91114498715342e+00dB,-7.30763502797523e+01°)
2.97851642942879e+02	(-9.92912401759632e+00dB,-7.31202235913254e+01°)
2.98538261891756e+02	(-9.94711154800865e+00dB,-7.31640328557107e+01°)
2.99226463660779e+02	(-9.96510754793809e+00dB,-7.32077781508622e+01°)
2.99916251898725e+02	(-9.98311198701477e+00dB,-7.32514595552405e+01°)
3.00607630262783e+02	(-1.00011248349514e+01dB,-7.32950771478096e+01°)
3.01300602418572e+02	(-1.00191460615431e+01dB,-7.33386310080333e+01°)
3.01995172040161e+02	(-1.00371756366678e+01dB,-7.33821212158719e+01°)
3.02691342810090e+02	(-1.00552135302862e+01dB,-7.34255478517791e+01°)
3.03389118419386e+02	(-1.00732597124414e+01dB,-7.34689109966983e+01°)
3.04088502567587e+02	(-1.00913141532596e+01dB,-7.35122107320596e+01°)
3.04789498962757e+02	(-1.01093768229499e+01dB,-7.35554471397765e+01°)
3.05492111321510e+02	(-1.01274476918041e+01dB,-7.35986203022423e+01°)
3.06196343369027e+02	(-1.01455267301971e+01dB,-7.36417303023271e+01°)
3.06902198839075e+02	(-1.01636139085867e+01dB,-7.36847772233747e+01°)
3.07609681474030e+02	(-1.01817091975138e+01dB,-7.37277611491988e+01°)
3.08318795024894e+02	(-1.01998125676025e+01dB,-7.37706821640802e+01°)
3.09029543251318e+02	(-1.02179239895597e+01dB,-7.38135403527635e+01°)
3.09741929921616e+02	(-1.02360434341756e+01dB,-7.38563358004538e+01°)
3.10455958812794e+02	(-1.02541708723238e+01dB,-7.38990685928134e+01°)
3.11171633710560e+02	(-1.02723062749608e+01dB,-7.39417388159589e+01°)
3.11888958409352e+02	(-1.02904496131265e+01dB,-7.39843465564576e+01°)
3.12607936712353e+02	(-1.03086008579438e+01dB,-7.40268919013248e+01°)
3.13328572431516e+02	(-1.03267599806193e+01dB,-7.40693749380202e+01°)
3.14050869387579e+02	(-1.03449269524426e+01dB,-7.41117957544450e+01°)
3.14774831410089e+02	(-1.03631017447866e+01dB,-7.41541544389387e+01°)
3.15500462337420e+02	(-1.03812843291077e+01dB,-7.41964510802759e+01°)
3.16227766016795e+02	(-1.03994746769455e+01dB,-7.42386857676633e+01°)
3.16956746304306e+02	(-1.04176727599230e+01dB,-7.42808585907366e+01°)
3.17687407064934e+02	(-1.04358785497465e+01dB,-7.43229696395572e+01°)
3.18419752172569e+02	(-1.04540920182058e+01dB,-7.43650190046093e+01°)
3.19153785510033e+02	(-1.04723131371739e+01dB,-7.44070067767967e+01°)
3.19889510969097e+02	(-1.04905418786073e+01dB,-7.44489330474401e+01°)
3.20626932450503e+02	(-1.05087782145457e+01dB,-7.44907979082735e+01°)
3.21366053863988e+02	(-1.05270221171123e+01dB,-7.45326014514416e+01°)
3.22106879128300e+02	(-1.05452735585137e+01dB,-7.45743437694964e+01°)
3.22849412171220e+02	(-1.05635325110396e+01dB,-7.46160249553946e+01°)
3.23593656929584e+02	(-1.05817989470633e+01dB,-7.46576451024944e+01°)
3.24339617349305e+02	(-1.06000728390413e+01dB,-7.46992043045524e+01°)
3.25087297385390e+02	(-1.06183541595134e+01dB,-7.47407026557207e+01°)
3.25836701001965e+02	(-1.06366428811028e+01dB,-7.47821402505441e+01°)
3.26587832172292e+02	(-1.06549389765158e+01dB,-7.48235171839570e+01°)
3.27340694878794e+02	(-1.06732424185421e+01dB,-7.48648335512804e+01°)
3.28095293113074e+02	(-1.06915531800546e+01dB,-7.49060894482189e+01°)
3.28851630875938e+02	(-1.07098712340094e+01dB,-7.49472849708582e+01°)
3.29609712177413e+02	(-1.07281965534458e+01dB,-7.49884202156619e+01°)
3.30369541036770e+02	(-1.07465291114861e+01dB,-7.50294952794684e+01°)
3.31131121482546e+02	(-1.07648688813360e+01dB,-7.50705102594884e+01°)
3.31894457552565e+02	(-1.07832158362841e+01dB,-7.51114652533018e+01°)
3.32659553293959e+02	(-1.08015699497021e+01dB,-7.51523603588550e+01°)
3.33426412763190e+02	(-1.08199311950448e+01dB,-7.51931956744580e+01°)
3.34195040026069e+02	(-1.08382995458499e+01dB,-7.52339712987815e+01°)
3.34965439157782e+02	(-1.08566749757381e+01dB,-7.52746873308540e+01°)
3.35737614242909e+02	(-1.08750574584129e+01dB,-7.53153438700592e+01°)
3.36511569375445e+02	(-1.08934469676608e+01dB,-7.53559410161334e+01°)
3.37287308658823e+02	(-1.09118434773511e+01dB,-7.53964788691619e+01°)
3.38064836205936e+02	(-1.09302469614358e+01dB,-7.54369575295772e+01°)
3.38844156139156e+02	(-1.09486573939497e+01dB,-7.54773770981558e+01°)
3.39625272590362e+02	(-1.09670747490101e+01dB,-7.55177376760150e+01°)
3.40408189700954e+02	(-1.09854990008173e+01dB,-7.55580393646113e+01°)
3.41192911621882e+02	(-1.10039301236538e+01dB,-7.55982822657365e+01°)
3.41979442513662e+02	(-1.10223680918847e+01dB,-7.56384664815158e+01°)
3.42767786546403e+02	(-1.10408128799578e+01dB,-7.56785921144046e+01°)
3.43557947899828e+02	(-1.10592644624029e+01dB,-7.57186592671861e+01°)
3.44349930763291e+02	(-1.10777228138325e+01dB,-7.57586680429687e+01°)
3.45143739335809e+02	(-1.10961879089412e+01dB,-7.57986185451829e+01°)
3.45939377826075e+02	(-1.11146597225059e+01dB,-7.58385108775792e+01°)
3.46736850452484e+02	(-1.11331382293855e+01dB,-7.58783451442251e+01°)
3.47536161443158e+02	(-1.11516234045212e+01dB,-7.59181214495026e+01°)
3.48337315035964e+02	(-1.11701152229361e+01dB,-7.59578398981056e+01°)
3.49140315478538e+02	(-1.11886136597353e+01dB,-7.59975005950373e+01°)
3.49945167028309e+02	(-1.12071186901056e+01dB,-7.60371036456076e+01°)
3.50751873952520e+02	(-1.12256302893160e+01dB,-7.60766491554305e+01°)
3.51560440528250e+02	(-1.12441484327168e+01dB,-7.61161372304216e+01°)
3.52370871042439e+02	(-1.12626730957403e+01dB,-7.61555679767954e+01°)
3.53183169791908e+02	(-1.12812042539001e+01dB,-7.61949415010632e+01°)
3.53997341083386e+02	(-1.12997418827916e+01dB,-7.62342579100298e+01°)
3.54813389233527e+02	(-1.13182859580915e+01dB,-7.62735173107920e+01°)
3.55631318568936e+02	(-1.13368364555576e+01dB,-7.63127198107351e+01°)
3.56451133426195e+02	(-1.13553933510294e+01dB,-7.63518655175312e+01°)
3.57272838151880e+02	(-1.13739566204274e+01dB,-7.63909545391362e+01°)
3.58096437102587e+02	(-1.13925262397530e+01dB,-7.64299869837876e+01°)
3.58921934644956e+02	(-1.14111021850889e+01dB,-7.64689629600021e+01°)
3.59749335155693e+02	(-1.14296844325986e+01dB,-7.65078825765729e+01°)
3.60578643021593e+02	(-1.14482729585265e+01dB,-7.65467459425676e+01°)
3.61409862639563e+02	(-1.14668677391977e+01dB,-7.65855531673255e+01°)
3.62242998416649e+02	(-1.14854687510178e+01dB,-7.66243043604554e+01°)
3.63078054770051e+02	(-1.15040759704734e+01dB,-7.66629996318332e+01°)
3.63915036127157e+02	(-1.15226893741310e+01dB,-7.67016390915994e+01°)
3.64753946925557e+02	(-1.15413089386380e+01dB,-7.67402228501568e+01°)
3.65594791613074e+02	(-1.15599346407218e+01dB,-7.67787510181682e+01°)
3.66437574647783e+02	(-1.15785664571899e+01dB,-7.68172237065541e+01°)
3.67282300498034e+02	(-1.15972043649303e+01dB,-7.68556410264903e+01°)
3.68128973642480e+02	(-1.16158483409104e+01dB,-7.68940030894055e+01°)
3.68977598570099e+02	(-1.16344983621781e+01dB,-7.69323100069793e+01°)
3.69828179780215e+02	(-1.16531544058605e+01dB,-7.69705618911393e+01°)
3.70680721782525e+02	(-1.16718164491650e+01dB,-7.70087588540598e+01°)
3.71535229097121e+02	(-1.16904844693780e+01dB,-7.70469010081586e+01°)
3.72391706254517e+02	(-1.17091584438657e+01dB,-7.70849884660952e+01°)
3.73250157795669e+02	(-1.17278383500736e+01dB,-7.71230213407687e+01°)
3.74110588272001e+02	(-1.17465241655265e+01dB,-7.71609997453151e+01°)
3.74973002245431e+02	(-1.17652158678283e+01dB,-7.71989237931054e+01°)
3.75837404288392e+02	(-1.17839134346619e+01dB,-7.72367935977436e+01°)
3.76703798983856e+02	(-1.18026168437894e+01dB,-7.72746092730641e+01°)
3.77572190925363e+02	(-1.18213260730513e+01dB,-7.73123709331297e+01°)
3.78442584717041e+02	(-1.18400411003672e+01dB,-7.73500786922294e+01°)
3.79314984973629e+02	(-1.18587619037350e+01dB,-7.73877326648763e+01°)
3.80189396320508e+02	(-1.18774884612314e+01dB,-7.74253329658056e+01°)
3.81065823393720e+02	(-1.18962207510112e+01dB,-7.74628797099720e+01°)
3.81944270839993e+02	(-1.19149587513077e+01dB,-7.75003730125484e+01°)
3.82824743316769e+02	(-1.19337024404320e+01dB,-7.75378129889227e+01°)
3.83707245492225e+02	(-1.19524517967736e+01dB,-7.75751997546969e+01°)
3.84591782045300e+02	(-1.19712067987998e+01dB,-7.76125334256839e+01°)
3.85478357665718e+02	(-1.19899674250554e+01dB,-7.76498141179063e+01°)
3.86366977054015e+02	(-1.20087336541634e+01dB,-7.76870419475940e+01°)
3.87257644921563e+02	(-1.20275054648238e+01dB,-7.77242170311821e+01°)
3.88150365990594e+02	(-1.20462828358143e+01dB,-7.77613394853088e+01°)
3.89045144994226e+02	(-1.20650657459901e+01dB,-7.77984094268137e+01°)
3.89941986676489e+02	(-1.20838541742831e+01dB,-7.78354269727357e+01°)
3.90840895792347e+02	(-1.21026480997027e+01dB,-7.78723922403107e+01°)
3.91741877107728e+02	(-1.21214475013350e+01dB,-7.79093053469700e+01°)
3.92644935399545e+02	(-1.21402523583429e+01dB,-7.79461664103380e+01°)
3.93550075455722e+02	(-1.21590626499661e+01dB,-7.79829755482306e+01°)
3.94457302075223e+02	(-1.21778783555208e+01dB,-7.80197328786529e+01°)
3.95366620068073e+02	(-1.21966994543997e+01dB,-7.80564385197976e+01°)
3.96278034255384e+02	(-1.22155259260716e+01dB,-7.80930925900428e+01°)
3.97191549469385e+02	(-1.22343577500816e+01dB,-7.81296952079501e+01°)
3.98107170553441e+02	(-1.22531949060510e+01dB,-7.81662464922629e+01°)
3.99024902362086e+02	(-1.22720373736767e+01dB,-7.82027465619045e+01°)
3.99944749761041e+02	(-1.22908851327315e+01dB,-7.82391955359759e+01°)
4.00866717627247e+02	(-1.23097381630640e+01dB,-7.82755935337544e+01°)
4.01790810848883e+02	(-1.23285964445981e+01dB,-7.83119406746913e+01°)
4.02717034325402e+02	(-1.23474599573332e+01dB,-7.83482370784103e+01°)
4.03645392967548e+02	(-1.23663286813439e+01dB,-7.83844828647059e+01°)
4.04575891697386e+02	(-1.23852025967801e+01dB,-7.84206781535410e+01°)
4.05508535448327e+02	(-1.24040816838663e+01dB,-7.84568230650455e+01°)
4.06443329165156e+02	(-1.24229659229021e+01dB,-7.84929177195145e+01°)
4.07380277804055e+02	(-1.24418552942620e+01dB,-7.85289622374062e+01°)
4.08319386332635e+02	(-1.24607497783946e+01dB,-7.85649567393408e+01°)
4.09260659729953e+02	(-1.24796493558233e+01dB,-7.86009013460979e+01°)
4.10204102986549e+02	(-1.24985540071457e+01dB,-7.86367961786152e+01°)
4.11149721104464e+02	(-1.25174637130335e+01dB,-7.86726413579869e+01°)
4.12097519097272e+02	(-1.25363784542325e+01dB,-7.87084370054616e+01°)
4.13047501990103e+02	(-1.25552982115624e+01dB,-7.87441832424408e+01°)
4.13999674819672e+02	(-1.25742229659166e+01dB,-7.87798801904773e+01°)
4.14954042634304e+02	(-1.25931526982621e+01dB,-7.88155279712732e+01°)
4.15910610493963e+02	(-1.26120873896393e+01dB,-7.88511267066784e+01°)
4.16869383470276e+02	(-1.26310270211621e+01dB,-7.88866765186890e+01°)
4.17830366646563e+02	(-1.26499715740174e+01dB,-7.89221775294455e+01°)
4.18793565117859e+02	(-1.26689210294654e+01dB,-7.89576298612313e+01°)
4.19758983990948e+02	(-1.26878753688388e+01dB,-7.89930336364707e+01°)
4.20726628384385e+02	(-1.27068345735434e+01dB,-7.90283889777278e+01°)
4.21696503428523e+02	(-1.27257986250575e+01dB,-7.90636960077046e+01°)
4.22668614265543e+02	(-1.27447675049319e+01dB,-7.90989548492392e+01°)
4.23642966049481e+02	(-1.27637411947897e+01dB,-7.91341656253047e+01°)
4.24619563946253e+02	(-1.27827196763260e+01dB,-7.91693284590072e+01°)
4.25598413133683e+02	(-1.28017029313084e+01dB,-7.92044434735844e+01°)
4.26579518801532e+02	(-1.28206909415759e+01dB,-7.92395107924040e+01°)
4.27562886151526e+02	(-1.28396836890396e+01dB,-7.92745305389621e+01°)
4.28548520397379e+02	(-1.28586811556819e+01dB,-7.93095028368817e+01°)
4.29536426764826e+02	(-1.28776833235570e+01dB,-7.93444278099114e+01°)
4.30526610491650e+02	(-1.28966901747902e+01dB,-7.93793055819235e+01°)
4.31519076827704e+02	(-1.29157016915780e+01dB,-7.94141362769126e+01°)
4.32513831034947e+02	(-1.29347178561878e+01dB,-7.94489200189942e+01°)
4.33510878387467e+02	(-1.29537386509582e+01dB,-7.94836569324033e+01°)
4.34510224171510e+02	(-1.29727640582982e+01dB,-7.95183471414927e+01°)
4.35511873685507e+02	(-1.29917940606875e+01dB,-7.95529907707317e+01°)
4.36515832240104e+02	(-1.30108286406762e+01dB,-7.95875879447044e+01°)
4.37522105158190e+02	(-1.30298677808848e+01dB,-7.96221387881087e+01°)
4.38530697774923e+02	(-1.30489114640038e+01dB,-7.96566434257544e+01°)
4.39541615437762e+02	(-1.30679596727938e+01dB,-7.96911019825620e+01°)
4.40554863506491e+02	(-1.30870123900850e+01dB,-7.97255145835613e+01°)
4.41570447353250e+02	(-1.31060695987776e+01dB,-7.97598813538901e+01°)
4.42588372362563e+02	(-1.31251312818411e+01dB,-7.97942024187924e+01°)
4.43608643931369e+02	(-1.31441974223146e+01dB,-7.98284779036174e+01°)
4.44631267469045e+02	(-1.31632680033062e+01dB,-7.98627079338181e+01°)
4.45656248397440e+02	(-1.31823430079933e+01dB,-7.98968926349497e+01°)
4.46683592150899e+02	(-1.32014224196221e+01dB,-7.99310321326685e+01°)
4.47713304176299e+02	(-1.32205062215076e+01dB,-7.99651265527304e+01°)
4.48745389933068e+02	(-1.32395943970336e+01dB,-7.99991760209897e+01°)
4.49779854893224e+02	(-1.32586869296522e+01dB,-8.00331806633976e+01°)
4.50816704541396e+02	(-1.32777838028839e+01dB,-8.00671406060011e+01°)
4.51855944374858e+02	(-1.32968850003175e+01dB,-8.01010559749414e+01°)
4.52897579903556e+02	(-1.33159905056096e+01dB,-8.01349268964530e+01°)
4.53941616650138e+02	(-1.33351003024849e+01dB,-8.01687534968621e+01°)
4.54988060149983e+02	(-1.33542143747358e+01dB,-8.02025359025854e+01°)
4.56036915951231e+02	(-1.33733327062222e+01dB,-8.02362742401291e+01°)
4.57088189614810e+02	(-1.33924552808715e+01dB,-8.02699686360872e+01°)
4.58141886714468e+02	(-1.34115820826783e+01dB,-8.03036192171405e+01°)
4.59198012836803e+02	(-1.34307130957045e+01dB,-8.03372261100554e+01°)
4.60256573581290e+02	(-1.34498483040789e+01dB,-8.03707894416826e+01°)
4.61317574560313e+02	(-1.34689876919970e+01dB,-8.04043093389560e+01°)
4.62381021399194e+02	(-1.34881312437212e+01dB,-8.04377859288913e+01°)
4.63446919736222e+02	(-1.35072789435802e+01dB,-8.04712193385849e+01°)
4.64515275222683e+02	(-1.35264307759692e+01dB,-8.05046096952128e+01°)
4.65586093522892e+02	(-1.35455867253497e+01dB,-8.05379571260294e+01°)
4.66659380314222e+02	(-1.35647467762491e+01dB,-8.05712617583660e+01°)
4.67735141287131e+02	(-1.35839109132609e+01dB,-8.06045237196302e+01°)
4.68813382145198e+02	(-1.36030791210442e+01dB,-8.06377431373045e+01°)
4.69894108605148e+02	(-1.36222513843238e+01dB,-8.06709201389449e+01°)
4.70977326396885e+02	(-1.36414276878900e+01dB,-8.07040548521801e+01°)
4.72063041263523e+02	(-1.36606080165983e+01dB,-8.07371474047105e+01°)
4.73151258961412e+02	(-1.36797923553694e+01dB,-8.07701979243065e+01°)
4.74241985260176e+02	(-1.36989806891892e+01dB,-8.08032065388082e+01°)
4.75335225942737e+02	(-1.37181730031081e+01dB,-8.08361733761234e+01°)
4.76430986805347e+02	(-1.37373692822415e+01dB,-8.08690985642274e+01°)
4.77529273657622e+02	(-1.37565695117693e+01dB,-8.09019822311614e+01°)
4.78630092322569e+02	(-1.37757736769358e+01dB,-8.09348245050315e+01°)
4.79733448636620e+02	(-1.37949817630494e+01dB,-8.09676255140077e+01°)
4.80839348449659e+02	(-1.38141937554828e+01dB,-8.10003853863229e+01°)
4.81947797625058e+02	(-1.38334096396725e+01dB,-8.10331042502719e+01°)
4.83058802039703e+02	(-1.38526294011190e+01dB,-8.10657822342101e+01°)
4.84172367584029e+02	(-1.38718530253862e+01dB,-8.10984194665528e+01°)
4.85288500162051e+02	(-1.38910804981016e+01dB,-8.11310160757739e+01°)
4.86407205691391e+02	(-1.39103118049562e+01dB,-8.11635721904053e+01°)
4.87528490103316e+02	(-1.39295469317040e+01dB,-8.11960879390356e+01°)
4.88652359342763e+02	(-1.39487858641620e+01dB,-8.12285634503088e+01°)
4.89778819368375e+02	(-1.39680285882104e+01dB,-8.12609988529241e+01°)
4.90907876152532e+02	(-1.39872750897918e+01dB,-8.12933942756345e+01°)
4.92039535681380e+02	(-1.40065253549116e+01dB,-8.13257498472456e+01°)
4.93173803954864e+02	(-1.40257793696375e+01dB,-8.13580656966152e+01°)
4.94310686986764e+02	(-1.40450371200996e+01dB,-8.13903419526518e+01°)
